"id";"taxonID";"scientificName";"family";"taxonRank";"scientificNameAuthorship";"taxonomicStatus";"countryCode";"threatStatus"
"101487";"101487";"Janusia linearifolia";"MALPIGHIACEAE";"species";"(A.St.-Hil.) A.Juss.";"accepted";"BR";"VU"
"102517";"102517";"Janusia occhionii";"MALPIGHIACEAE";"species";"W.R.Anderson";"accepted";"BR";"EN"
"19467";"19467";"Janusia schwannioides";"MALPIGHIACEAE";"species";"W.R.Anderson";"accepted";"BR";"EN"
"8924";"8924";"Mezia araujoi";"MALPIGHIACEAE";"species";"Nied.";"accepted";"BR";"EN"
"19475";"19475";"Peixotoa adenopoda";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"101430";"101430";"Peixotoa andersonii";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"19476";"19476";"Peixotoa bahiana";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"79241";"79241";"Peixotoa barnebyi";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"8934";"8934";"Peixotoa catarinensis";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"30492";"30492";"Peixotoa cipoana";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"30501";"30501";"Peixotoa psilophylla";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"VU"
"8948";"8948";"Stigmaphyllon bradei";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"8949";"8949";"Stigmaphyllon carautae";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"8952";"8952";"Stigmaphyllon crenatum";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"8954";"8954";"Stigmaphyllon glabrum";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"19488";"19488";"Stigmaphyllon harleyi";"MALPIGHIACEAE";"species";"W.R.Anderson";"accepted";"BR";"EN"
"30507";"30507";"Stigmaphyllon macedoanum";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"102464";"102464";"Stigmaphyllon mattogrossense";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"CR"
"8966";"8966";"Stigmaphyllon vitifolium";"MALPIGHIACEAE";"species";"A.Juss.";"accepted";"BR";"CR"
"101427";"101427";"Thryallis laburnum";"MALPIGHIACEAE";"species";"S.Moore";"accepted";"BR";"VU"
"79245";"79245";"Thryallis parviflora";"MALPIGHIACEAE";"species";"C.E.Anderson";"accepted";"BR";"EN"
"8975";"8975";"Abutilon anodoides";"MALVACEAE";"species";"A.St.-Hil. & Naudin";"accepted";"BR";"CR"
"8991";"8991";"Abutilon nigricans";"MALVACEAE";"species";"G.L.Esteves & Krapov.";"accepted";"BR";"CR"
"120959";"120959";"Calyculogygas uruguayensis";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"EN"
"9031";"9031";"Calyptraemalva catharinensis";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"EN"
"120968";"120968";"Hochreutinera hasslerana";"MALVACEAE";"species";"(Hochr.) Krapov.";"accepted";"BR";"EN"
"9116";"9116";"Monteiroa smithii";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"EN"
"19542";"19542";"Pavonia almasana";"MALVACEAE";"species";"Ulbr.";"accepted";"BR";"EN"
"25759";"25759";"Pavonia grazielae";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"VU"
"104659";"104659";"Pavonia hatschbachii";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"EN"
"9177";"9177";"Pavonia spiciformis";"MALVACEAE";"species";"Krapov.";"accepted";"BR";"EN"
"9320";"9320";"Goeppertia tuberosa";"MARANTACEAE";"species";"(Vell.) Borchs. & S.Suárez";"accepted";"BR";"EN"
"9324";"9324";"Goeppertia widgrenii";"MARANTACEAE";"species";"(Körn.) Borchs. & S.Suárez";"accepted";"BR";"EN"
"9347";"9347";"Ischnosiphon ovatus";"MARANTACEAE";"species";"Körn.";"accepted";"BR";"EN"
"9363";"9363";"Maranta subterranea";"MARANTACEAE";"species";"J.M.A.Braga";"accepted";"BR";"VU"
"9372";"9372";"Saranthe composita";"MARANTACEAE";"species";"(Link) K. Schum.";"accepted";"BR";"VU"
"97911";"97911";"Marchantia berteroana";"MARCHANTIACEAE";"species";"Lehm. & Lindenb.";"accepted";"BR";"EN"
"91510";"91510";"Regnellidium diphyllum";"MARSILEACEAE";"species";"Lindm.";"accepted";"BR";"VU"
"9415";"9415";"Bertolonia angustifolia";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"CR"
"9417";"9417";"Bertolonia formosa";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"CR"
"9418";"9418";"Bertolonia foveolata";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"EN"
"9420";"9420";"Bertolonia hoehneana";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"CR"
"9421";"9421";"Bertolonia leuzeana";"MELASTOMATACEAE";"species";"(Bonpl.) DC.";"accepted";"BR";"EN"
"9426";"9426";"Bertolonia paranaensis";"MELASTOMATACEAE";"species";"(Wurdack) Baumgratz";"accepted";"BR";"EN"
"30617";"30617";"Cambessedesia atropurpurea";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"VU"
"19610";"19610";"Cambessedesia gracilis";"MELASTOMATACEAE";"species";"Wurdack";"accepted";"BR";"EN"
"19611";"19611";"Cambessedesia hermogenesii";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"EN"
"30629";"30629";"Cambessedesia weddellii";"MELASTOMATACEAE";"species";"Naudin";"accepted";"BR";"VU"
"19618";"19618";"Cambessedesia wurdackii";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"VU"
"9465";"9465";"Eriocnema acaulis";"MELASTOMATACEAE";"species";"Triana";"accepted";"BR";"EN"
"9466";"9466";"Eriocnema fulva";"MELASTOMATACEAE";"species";"Naudin";"accepted";"BR";"VU"
"19626";"19626";"Huberia carvalhoi";"MELASTOMATACEAE";"species";"Baumgratz";"accepted";"BR";"EN"
"9482";"9482";"Huberia espiritosantensis";"MELASTOMATACEAE";"species";"Baumgratz";"accepted";"BR";"VU"
"30650";"30650";"Huberia pirani";"MELASTOMATACEAE";"species";"Baumgratz";"accepted";"BR";"EN"
"30661";"30661";"Lavoisiera cordata";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"9549";"9549";"Leandra hatschbachii";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"EN"
"102589";"102589";"Lithobium cordatum";"MELASTOMATACEAE";"species";"Bong.";"accepted";"BR";"EN"
"19635";"19635";"Marcetia alba";"MELASTOMATACEAE";"species";"Ule";"accepted";"BR";"CR"
"19636";"19636";"Marcetia bahiana";"MELASTOMATACEAE";"species";"(Ule) A.B.Martins";"accepted";"BR";"EN"
"19639";"19639";"Marcetia formosa";"MELASTOMATACEAE";"species";"Wurdack";"accepted";"BR";"EN"
"30703";"30703";"Marcetia hatschbachii";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"EN"
"19644";"19644";"Marcetia luetzelburgii";"MELASTOMATACEAE";"species";"Markgr.";"accepted";"BR";"EN"
"19645";"19645";"Marcetia lychnophoroides";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"EN"
"19649";"19649";"Marcetia nummularia";"MELASTOMATACEAE";"species";"Markgr.";"accepted";"BR";"EN"
"19650";"19650";"Marcetia oxycoccoides";"MELASTOMATACEAE";"species";"Wurdack & A.B.Martins";"accepted";"BR";"EN"
"30705";"30705";"Marcetia semiriana";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"EN"
"19651";"19651";"Marcetia shepherdii";"MELASTOMATACEAE";"species";"A.B.Martins";"accepted";"BR";"EN"
"19655";"19655";"Marcetia viscida";"MELASTOMATACEAE";"species";"Wurdack";"accepted";"BR";"VU"
"9650";"9650";"Meriania callophylla";"MELASTOMATACEAE";"species";"(Cham.) Triana";"accepted";"BR";"VU"
"9664";"9664";"Merianthera burlemarxii";"MELASTOMATACEAE";"species";"Wurdack";"accepted";"BR";"EN"
"9665";"9665";"Merianthera pulchra";"MELASTOMATACEAE";"species";"Kuhlm.";"accepted";"BR";"VU"
"30708";"30708";"Miconia angelana";"MELASTOMATACEAE";"species";"R.Romero & R.Goldenb.";"accepted";"BR";"CR"
"102441";"102441";"Miconia capixaba";"MELASTOMATACEAE";"species";"R.Goldenb.";"accepted";"BR";"CR"
"19657";"19657";"Miconia carvalhoana";"MELASTOMATACEAE";"species";"Baumgratz & Souza";"accepted";"BR";"CR"
"30716";"30716";"Miconia cipoensis";"MELASTOMATACEAE";"species";"R.Goldenb.";"accepted";"BR";"EN"
"9709";"9709";"Miconia glazioviana";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"19664";"19664";"Miconia johnwurdackiana";"MELASTOMATACEAE";"species";"Baumgratz & Souza";"accepted";"BR";"EN"
"9731";"9731";"Miconia mendoncae";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"9744";"9744";"Miconia penduliflora";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"EN"
"79282";"79282";"Miconia picinguabensis";"MELASTOMATACEAE";"species";"R.Goldenb. & A.B.Martins";"accepted";"BR";"EN"
"9766";"9766";"Miconia setosociliata";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"30744";"30744";"Microlicia canastrensis";"MELASTOMATACEAE";"species";"Naudin";"accepted";"BR";"EN"
"9788";"9788";"Microlicia cuspidifolia";"MELASTOMATACEAE";"species";"Mart. ex Naudin";"accepted";"BR";"CR"
"30761";"30761";"Microlicia flava";"MELASTOMATACEAE";"species";"R.Romero";"accepted";"BR";"EN"
"9796";"9796";"Microlicia glazioviana";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"EN"
"9799";"9799";"Microlicia humilis";"MELASTOMATACEAE";"species";"Naudin";"accepted";"BR";"VU"
"30771";"30771";"Microlicia macedoi";"MELASTOMATACEAE";"species";"L.B.Sm. & Wurdack";"accepted";"BR";"EN"
"9805";"9805";"Microlicia microphylla";"MELASTOMATACEAE";"species";"(Naudin) Cogn.";"accepted";"BR";"CR"
"79286";"79286";"Microlicia obtusifolia";"MELASTOMATACEAE";"species";"Cogn. ex R.Romero";"accepted";"BR";"EN"
"30781";"30781";"Microlicia psammophila";"MELASTOMATACEAE";"species";"Wurdack";"accepted";"BR";"EN"
"9821";"9821";"Mouriri megasperma";"MELASTOMATACEAE";"species";"Morley";"accepted";"BR";"CR"
"30799";"30799";"Ossaea warmingiana";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"105007";"105007";"Rhynchanthera latifolia";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"VU"
"109455";"109455";"Svitramia integerrima";"MELASTOMATACEAE";"species";"R.Romero & A.B.Martins";"accepted";"BR";"EN"
"30826";"30826";"Svitramia minor";"MELASTOMATACEAE";"species";"R.Romero & A.B.Martins";"accepted";"BR";"VU"
"109454";"109454";"Svitramia wurdackiana";"MELASTOMATACEAE";"species";"R.Romero & A.B.Martins";"accepted";"BR";"VU"
"9878";"9878";"Tibouchina apparicioi";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"EN"
"30835";"30835";"Tibouchina bergiana";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"EN"
"9886";"9886";"Tibouchina boudetii";"MELASTOMATACEAE";"species";"P.J.F.Guim. & R.Goldenb.";"accepted";"BR";"VU"
"9890";"9890";"Tibouchina castellensis";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"CR"
"9952";"9952";"Tibouchina quartzophila";"MELASTOMATACEAE";"species";"Brade";"accepted";"BR";"EN"
"9957";"9957";"Tibouchina riedeliana";"MELASTOMATACEAE";"species";"Cogn.";"accepted";"BR";"EN"
"9980";"9980";"Trembleya calycina";"MELASTOMATACEAE";"species";"Trembleya";"accepted";"BR";"EN"
"105009";"105009";"Trembleya chamissoana";"MELASTOMATACEAE";"species";"Naudin";"accepted";"BR";"EN"
"25813";"25813";"Trembleya hatschbachii";"MELASTOMATACEAE";"species";"Wurdack & E.Martins";"accepted";"BR";"EN"
"105008";"105008";"Trembleya pityoides";"MELASTOMATACEAE";"species";"Cham.";"accepted";"BR";"CR"
"9990";"9990";"Cedrela fissilis";"MELIACEAE";"species";"Vell.";"accepted";"BR";"VU"
"9991";"9991";"Cedrela lilloi";"MELIACEAE";"species";"C.DC.";"accepted";"BR";"EN"
"9992";"9992";"Cedrela odorata";"MELIACEAE";"species";"L.";"accepted";"BR";"VU"
"23803";"23803";"Swietenia macrophylla";"MELIACEAE";"species";"King";"accepted";"BR";"VU"
"19741";"19741";"Trichilia blanchetii";"MELIACEAE";"species";"C.DC.";"accepted";"BR";"VU"
"10005";"10005";"Trichilia florbranca";"MELIACEAE";"species";"T.D.Penn.";"accepted";"BR";"CR"
"10008";"10008";"Trichilia magnifoliola";"MELIACEAE";"species";"T.D.Penn.";"accepted";"BR";"EN"
"85611";"85611";"Trichilia micropetala";"MELIACEAE";"species";"T.D.Penn.";"accepted";"BR";"EN"
"30876";"30876";"Trichilia stellato-tomentosa";"MELIACEAE";"species";"Kuntze";"accepted";"BR";"VU"
"97858";"97858";"Metzgeria hegewaldii";"METZGERIACEAE";"species";"Kuwah.";"accepted";"BR";"EN"
"10065";"10065";"Macropeplus friburgensis";"MONIMIACEAE";"species";"(Perkins) I.Santos & Peixoto";"accepted";"BR";"EN"
"109613";"109613";"Mollinedia eugeniifolia";"MONIMIACEAE";"species";"Perkins";"accepted";"BR";"EN"
"115246";"115246";"Mollinedia longicuspidata";"MONIMIACEAE";"species";"Perkins";"accepted";"BR";"EN"
"10092";"10092";"Mollinedia luizae";"MONIMIACEAE";"species";"Peixoto";"accepted";"BR";"VU"
"10125";"10125";"Dorstenia conceptionis";"MORACEAE";"species";"Carauta";"accepted";"BR";"EN"
"111595";"111595";"Dorstenia hildegardis";"MORACEAE";"species";"Carauta et al.";"accepted";"BR";"CR"
"10158";"10158";"Ficus cyclophylla";"MORACEAE";"species";"(Miq.) Miq.";"accepted";"BR";"VU"
"10185";"10185";"Maclura brasiliensis";"MORACEAE";"species";"(Mart.) Endl.";"accepted";"BR";"EN"
"85813";"85813";"Iryanthera campinae";"MYRISTICACEAE";"species";"W.A.Rodrigues";"accepted";"BR";"VU"
"10198";"10198";"Virola bicuhyba";"MYRISTICACEAE";"species";"(Schott ex Spreng.) Warb.";"accepted";"BR";"EN"
"85887";"85887";"Virola parvifolia";"MYRISTICACEAE";"species";"Ducke";"accepted";"BR";"VU"
"19795";"19795";"Virola surinamensis";"MYRISTICACEAE";"species";"(Rol. ex Rottb.) Warb.";"accepted";"BR";"VU"
"10258";"10258";"Accara elegans";"MYRTACEAE";"species";"(DC.) Landrum";"accepted";"BR";"EN"
"10265";"10265";"Calycolpus legrandii";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"VU"
"10282";"10282";"Calyptranthes fusiformis";"MYRTACEAE";"species";"M.L.Kawas.";"accepted";"BR";"VU"
"10287";"10287";"Calyptranthes hatschbachii";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10296";"10296";"Calyptranthes pileata";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"VU"
"10300";"10300";"Calyptranthes restingae";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"VU"
"10313";"10313";"Campomanesia espiritosantensis";"MYRTACEAE";"species";"Landrum";"accepted";"BR";"CR"
"10317";"10317";"Campomanesia hirsuta";"MYRTACEAE";"species";"Gardner";"accepted";"BR";"EN"
"10322";"10322";"Campomanesia macrobracteolata";"MYRTACEAE";"species";"Landrum";"accepted";"BR";"VU"
"10325";"10325";"Campomanesia prosthecesepala";"MYRTACEAE";"species";"Kiaersk.";"accepted";"BR";"EN"
"10327";"10327";"Campomanesia reitziana";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"VU"
"25831";"25831";"Eugenia blanda";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"EN"
"10360";"10360";"Eugenia brunoi";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10361";"10361";"Eugenia bunchosiifolia";"MYRTACEAE";"species";"Nied.";"accepted";"BR";"VU"
"10385";"10385";"Eugenia disperma";"MYRTACEAE";"species";"Vell.";"accepted";"BR";"VU"
"10413";"10413";"Eugenia hermesiana";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"CR"
"10417";"10417";"Eugenia imaruiensis";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10422";"10422";"Eugenia itacarensis";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10428";"10428";"Eugenia joenssonii";"MYRTACEAE";"species";"Kausel";"accepted";"BR";"VU"
"10435";"10435";"Eugenia leonorae";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10448";"10448";"Eugenia macrobracteolata";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10453";"10453";"Eugenia malacantha";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10457";"10457";"Eugenia mattosii";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10467";"10467";"Eugenia myrciariifolia";"MYRTACEAE";"species";"Soares-Silva & Sobral";"accepted";"BR";"EN"
"10474";"10474";"Eugenia neosericea";"MYRTACEAE";"species";"Morais & Sobral";"accepted";"BR";"EN"
"10476";"10476";"Eugenia neotristis";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"EN"
"10484";"10484";"Eugenia oxyoentophylla";"MYRTACEAE";"species";"Kiaersk.";"accepted";"BR";"EN"
"10486";"10486";"Eugenia pachyclada";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10492";"10492";"Eugenia peruibensis";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10509";"10509";"Eugenia pruinosa";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10512";"10512";"Eugenia pseudomalacantha";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10519";"10519";"Eugenia reitziana";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10526";"10526";"Eugenia rotundicosta";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"CR"
"10530";"10530";"Eugenia sclerocalyx";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"VU"
"10562";"10562";"Eugenia vattimoana";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"VU"
"10565";"10565";"Eugenia villaenovae";"MYRTACEAE";"species";"Kiaersk.";"accepted";"BR";"EN"
"10598";"10598";"Marlierea krapovickae";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10601";"10601";"Marlierea lealcostae";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"CR"
"10622";"10622";"Marlierea skortzoviana";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"CR"
"10634";"10634";"Myrceugenia bracteosa";"MYRTACEAE";"species";"(DC.) D.Legrand & Kausel";"accepted";"BR";"EN"
"10635";"10635";"Myrceugenia brevipedicellata";"MYRTACEAE";"species";"(Burret) D.Legrand & Kausel";"accepted";"BR";"EN"
"10639";"10639";"Myrceugenia foveolata";"MYRTACEAE";"species";"(O.Berg) Sobral";"accepted";"BR";"EN"
"10640";"10640";"Myrceugenia franciscensis";"MYRTACEAE";"species";"(O.Berg) Landrum";"accepted";"BR";"EN"
"10641";"10641";"Myrceugenia gertii";"MYRTACEAE";"species";"Landrum";"accepted";"BR";"EN"
"10658";"10658";"Myrceugenia hamoniana";"MYRTACEAE";"species";"(Mattos) Sobral";"accepted";"BR";"EN"
"10643";"10643";"Myrceugenia hatschbachii";"MYRTACEAE";"species";"Landrum";"accepted";"BR";"VU"
"10644";"10644";"Myrceugenia hoehnei";"MYRTACEAE";"species";"(Burret) D.Legrand & Kausel";"accepted";"BR";"VU"
"10645";"10645";"Myrceugenia kleinii";"MYRTACEAE";"species";"D.Legrand & Kausel";"accepted";"BR";"VU"
"19863";"19863";"Myrcia almasensis";"MYRTACEAE";"species";"NicLugh.";"accepted";"BR";"EN"
"10682";"10682";"Myrcia diaphana";"MYRTACEAE";"species";"(O.Berg) N.Silveira";"accepted";"BR";"VU"
"10689";"10689";"Myrcia follii";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"CR"
"10693";"10693";"Myrcia gilsoniana";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"CR"
"10704";"10704";"Myrcia hexasticha";"MYRTACEAE";"species";"Kiaersk.";"accepted";"BR";"EN"
"10710";"10710";"Myrcia isaiana";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"EN"
"10718";"10718";"Myrcia limae";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"EN"
"10719";"10719";"Myrcia lineata";"MYRTACEAE";"species";"(O.Berg) Nied.";"accepted";"BR";"EN"
"10724";"10724";"Myrcia magnifolia";"MYRTACEAE";"species";"(O.Berg) Kiaersk.";"accepted";"BR";"CR"
"62499";"62499";"Myrcia neocambessedeana";"MYRTACEAE";"species";"E.Lucas & Sobral";"accepted";"BR";"CR"
"10750";"10750";"Myrcia riodocensis";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"CR"
"10754";"10754";"Myrcia rupicola";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"EN"
"10799";"10799";"Myrciaria plinioides";"MYRTACEAE";"species";"D.Legrand";"accepted";"BR";"VU"
"10806";"10806";"Neomitranthes amblymitra";"MYRTACEAE";"species";"(Burret) Mattos";"accepted";"BR";"VU"
"10810";"10810";"Neomitranthes cordifolia";"MYRTACEAE";"species";"(D.Legrand) D.Legrand";"accepted";"BR";"VU"
"10813";"10813";"Neomitranthes gracilis";"MYRTACEAE";"species";"(Burret) N.Silveira";"accepted";"BR";"EN"
"10814";"10814";"Neomitranthes langsdorffii";"MYRTACEAE";"species";"(O.Berg) Mattos";"accepted";"BR";"EN"
"10817";"10817";"Neomitranthes obtusa";"MYRTACEAE";"species";"Sobral & Zambom";"accepted";"BR";"EN"
"10818";"10818";"Neomitranthes pedicellata";"MYRTACEAE";"species";"(Burret) Mattos";"accepted";"BR";"EN"
"10850";"10850";"Neomitranthes sctictophylla";"MYRTACEAE";"species";"(G.M.Barroso & Peixoto) M.Souza";"accepted";"BR";"EN"
"10827";"10827";"Plinia callosa";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"EN"
"10829";"10829";"Plinia complanata";"MYRTACEAE";"species";"M.L.Kawas. & B.Holst";"accepted";"BR";"EN"
"10831";"10831";"Plinia edulis";"MYRTACEAE";"species";"(Vell.) Sobral";"accepted";"BR";"VU"
"10833";"10833";"Plinia hatschbachii";"MYRTACEAE";"species";"(Mattos) Sobral";"accepted";"BR";"EN"
"10834";"10834";"Plinia ilhensis";"MYRTACEAE";"species";"G.M.Barroso";"accepted";"BR";"EN"
"10839";"10839";"Plinia muricata";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"EN"
"10843";"10843";"Plinia rara";"MYRTACEAE";"species";"Sobral";"accepted";"BR";"EN"
"10844";"10844";"Plinia renatiana";"MYRTACEAE";"species";"G.M.Barroso & Peixoto";"accepted";"BR";"EN"
"10864";"10864";"Psidium giganteum";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"EN"
"10880";"10880";"Psidium reptans";"MYRTACEAE";"species";"(D.Legrand) Soares-Silva & Proença";"accepted";"BR";"EN"
"10896";"10896";"Siphoneugena kuhlmannii";"MYRTACEAE";"species";"Mattos";"accepted";"BR";"VU"
"31685";"31685";"Luxemburgia angustifolia";"OCHNACEAE";"species";"Planch.";"accepted";"BR";"VU"
"31689";"31689";"Luxemburgia corymbosa";"OCHNACEAE";"species";"A.St.-Hil.";"accepted";"BR";"VU"
"31691";"31691";"Luxemburgia flexuosa";"OCHNACEAE";"species";"Sastre";"accepted";"BR";"VU"
"25895";"25895";"Ouratea hatschbachii";"OCHNACEAE";"species";"K.Yamam.";"accepted";"BR";"EN"
"19944";"19944";"Sauvagesia nitida";"OCHNACEAE";"species";"Zappi & E.Lucas";"accepted";"BR";"VU"
"10976";"10976";"Chionanthus fluminensis";"OLEACEAE";"species";"(Miers) P.S.Green";"accepted";"BR";"CR"
"10979";"10979";"Chionanthus subsessilis";"OLEACEAE";"species";"(Eichler) P.S.Green";"accepted";"BR";"VU"
"10980";"10980";"Chionanthus tenuis";"OLEACEAE";"species";"P.S.Green";"accepted";"BR";"CR"
"10988";"10988";"Acianthera adiri";"ORCHIDACEAE";"species";"(Brade) Pridgeon & M.W.Chase";"accepted";"BR";"CR"
"11015";"11015";"Acianthera heringeri";"ORCHIDACEAE";"species";"(Hoehne) F.Barros";"accepted";"BR";"CR"
"37186";"37186";"Acianthera langeana";"ORCHIDACEAE";"species";"(Kraenzl.) Pridgeon & M.W.Chase";"accepted";"BR";"EN"
"11041";"11041";"Acianthera papillosa";"ORCHIDACEAE";"species";"(Lindl.) Pridgeon & M.W.Chase";"accepted";"BR";"VU"
"25903";"25903";"Adamantinia miltonioides";"ORCHIDACEAE";"species";"van den Berg & C.N.Gonç.";"accepted";"BR";"CR"
"11069";"11069";"Alatiglossum croesus";"ORCHIDACEAE";"species";"(Rchb.f.) Baptista";"accepted";"BR";"CR"
"117481";"117481";"Anathallis colnagoi";"ORCHIDACEAE";"species";"(Pabst) F.Barros & L.Guimarães";"accepted";"BR";"CR"
