"familia";"nome_cientifico";"status_conservacao";"codStatus";"fonte";"lista";"dispositivo_legal";"CITES";"taxonomicStatus";"nomenclaturalStatus";"acceptedNameUsage"
"Bromeliaceae";"Aechmea canaliculata";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea capixabae";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea cariocae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea castanea";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea digitata";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea discordiae";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea disjuncta";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea echinata";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea echinata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea entringeri";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea eurycorymbus";"Criticamente em Perigo";"CR";"PA";"Lista Flora Ameaçada Pará";"Resolução COEMA 54/2007";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea farinosa";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea fasciata";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea fosteriana";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea fosteriana";"Em Perigo";"EN";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea fosteriana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea gamosepala";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea glandulosa";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea guarapariensis";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"";"NOME_APLICACAO_INCERTA";"Aechmea roberto-seidelii"
"Bromeliaceae";"Aechmea kertesziae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea kleinii";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea kleinii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea lingulata";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea maasii";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea macrochlamys";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea macrochlamys";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea marginalis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea microcephala";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"SINONIMO";"";"Aechmea castanea"
"Bromeliaceae";"Aechmea mollis";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea muricata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea mutica";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea mutica";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea orlandiana";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea orlandiana";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea paradoxa";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea pedicellata";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea pimenti-velosoi";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea podantha";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea ramusculosa";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea recurvata";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea rubrolilacina";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea setigera";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea sphaerocephala";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea triangularis";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea triangularis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea turbinocalyx";"Criticamente em Perigo";"CR";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea vanhoutteana";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea vanhoutteana";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea viridostigma";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea weberi";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea werdermannii";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea winkleri";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea winkleri";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Aechmea wittmackiana";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lamiaceae";"Aegiphila capitata";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene fructipendula";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene fructipendula";"Vulnerável";"VU";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene fructipendula";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene montevidensis";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene selloi";"Regionalmente Extinta";"RE";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Aeschynomene soniae";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"SINONIMO";"";"Ctenodon soniae"
"Orobanchaceae";"Agalinis angustifolia";"Vulnerável";"VU";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis bandeirensis";"Criticamente em Perigo";"CR";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis bandeirensis";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis bandeirensis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis brachyphylla";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis communis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis itambensis";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"";NA
"Orobanchaceae";"Agalinis itambensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"";NA
"Orobanchaceae";"Agalinis nana";"Criticamente em Perigo";"CR";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis nana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis ramulifera";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis ramulifera";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis ramulifera";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Orobanchaceae";"Agalinis schwackeana";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Ericaceae";"Agarista niederleinii";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Ericaceae";"Agarista nummularia";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Ericaceae";"Agarista organensis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Ericaceae";"Agarista pulchra";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Ericaceae";"Agarista uleana";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agenium leptocladum";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Opiliaceae";"Agonandra excelsa";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus almasensis";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus almasensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus carvalhoi";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus giuliettiae";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus giuliettiae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus luetzelburgii";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus microlicioides";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus myrtoides";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Agrianthus pungens";"Em Perigo";"EN";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Rosaceae";"Agrimonia parviflora";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Rosaceae";"Agrimonia parviflora";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis exasperata";"Extinta";"EX";"SC";"Lista Flora Ameaçada Santa Catarina";"Resolução CONSAMA 51/2014";"Não";"SINONIMO";"";"Polypogon exasperatus"
"Poaceae";"Agrostis lenis";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis lenis";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis lenis";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis longiberbis";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis longiberbis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis longiberbis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Poaceae";"Agrostis ramboi";"Vulnerável";"VU";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"SINONIMO";"NOME_LEGITIMO_MAS_INCORRETO";"Bromidium ramboi"
"Lauraceae";"Aiouea bracteata";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lauraceae";"Aiouea bracteata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lauraceae";"Aiouea piauhyensis";"Extinta";"EX";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Lauraceae";"Aiouea trinervis";"Em Perigo";"EN";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Cricetidae";"Akodon cursor";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"";"Akodon montensis";"Pouco Preocupante";"LC";"PR";"Lista Flora Ameaçada Paraná";"Decreto Estadual 7264/2010";"Não";NA;NA;NA
"Polypodiaceae";"Alansmia senilis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Sapindaceae";"Alatococcus siqueirae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Albizia burkartiana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Fabaceae";"Albizia glabripetala";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea benzingii";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea benzingii";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea duarteana";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea duarteana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea farneyi";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea geniculata";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea glaziouana";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea hatschbachii";"Extinta";"EX";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"SINONIMO";"";"Waltillia hatschbachii"
"Bromeliaceae";"Alcantarea heloisae";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"";"Alcantarea imperialis";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea imperialis";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea martinellii";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea nahoumii";"Vulnerável";"VU";"BA";"Lista Flora Ameaçada Bahia";"Portaria SEMA-BA 40/2017";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea nahoumii";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea nevaresii";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea odorata";"Em Perigo";"EN";"MG";"Lista Flora Ameaçada Minas Gerais";"Deliberação COPAM 367/2008";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea tortuosa";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea vinicolor";"Vulnerável";"VU";"ES";"Lista Flora Ameaçada Espirito Santo";"Decreto Estadual 1499-R";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Bromeliaceae";"Alcantarea vinicolor";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama aspilioides";"Vulnerável";"VU";"SP";"Lista Flora Ameaçada São Paulo";"Resolucao SMA 57/2016";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama corumbensis";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama filifolia";"Em Perigo";"EN";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama goyazii";"Vulnerável";"VU";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae ";"Aldama guaranitica";"Em Perigo";"EN";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"SINONIMO";"";"Aldama tuberosa var. guaranitica"
"Asteraceae";"Aldama knobiana";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama linearifolia";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama meridionalis";"Criticamente em Perigo";"CR";"RS";"Lista Flora Ameaçada Rio Grande do Sul";"Decreto Estadual 51/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
"Asteraceae";"Aldama paranensis";"Criticamente em Perigo";"CR";"Portaria 443";"Lista Portaria 443";"Portaria MMA 443/2014";"Não";"NOME_ACEITO";"NOME_CORRETO";NA
